timestamp,txHash,height,txIdx
1.737893542629e+12,2EEE3C3B00190BE814929C6A239690B3B72FE3861307BB34E7F1DA36070C0A02,5,1246
1.737893542511e+12,D566CFC0D4BE1D0CEB2A4DEED09988750CFDFF09DA2CC5D53E9900D7E0A3E7D7,5,1247
1.737893542523e+12,ED1F87DC8C6CA8E272E23D500E20E3B6A88972D4AAFE07F6F9AA909B843DF2BA,4,1248
1.737893542622e+12,E51C4A45EF6F194BAEA9CBE4713E0DB104A5C708F85FD9E7F70904C3BAFC273D,5,1249
1.737893542579e+12,DC35841F3E4B15EA2CF91C73590059A11E542585599745558EAC3468CD06408E,5,1250
1.737893542537e+12,7692CD4D06F58FD30A77D69212A55D7AC232D082AFC767578EC2B83D7C7F5CF8,5,1251
1.737893542602e+12,AAC997D4859010B9060DA6ABF80595BC429C058E592F3BD0848A8DE5E9DF0275,4,1252
1.737893542633e+12,AB22A7816689C5A52FECD3E006A17A829AC53F3712DE436ED9DFC81D6DEAEFA1,5,1253
1.737893542614e+12,B10131AB82192E011A26A6FBD691B0F426E66AFEAF0731AE69EEE861E35AF2BF,5,1254
1.7378935426e+12,70655CCC3BDC28585B394F83A0CF32645E2FB28B30F63DBC9D9E603036F77CB7,5,1255
1.73789354258e+12,CF017F24559C91C256F6EF055E054B904A765627D02CB4398DDB19AE9E6FBDB9,4,1256
1.737893542697e+12,75F4E436BECD55805D494F7B2B371595E038A5A0ACD39EAA61C82DD2E12046E3,5,1257
1.737893542532e+12,387597EDAFC6EEEF478B2447F3E6C6E12573290C3C877766F024B00491674137,5,1258
1.737893542502e+12,98A750D0A06DA36B315E9F38428AED707B069D1314384677E27BD83515A0997E,5,1259
1.737893542527e+12,BB130EA3C387C28264ABBDF88163684CC58B35FF2469AA6E3201DC4AF48A3DC8,4,1260
1.737893542588e+12,CB3C1860B1F6B2E0D055B1EF25861D0652D54D497C49F16DBD27C51CD99CF99B,5,1261
1.737893542616e+12,990643EA2DAA903B621FD164E9672B68FA397DD62EB217469FE01F8989A02B34,5,1262
1.737893542529e+12,B8E3F35CA844883B3893E329AC66CE31A2E974C37044E5D053DED581EED5F08F,5,1263
1.737893542543e+12,ACFB74E539CF33A8687CC43F4E3C10EBF02055D92B5542096BBF835ADDFD604F,4,1264
1.737893542596e+12,D5FBB45E3E48F7AF8D69366B3E311E7BB7DF829A2024CCECB527640302C57221,5,1265
1.737893542555e+12,C1E7D65C23154E6860826EF7C847B7261B0001899F80758A9F768A4B97354527,5,1266
1.737893542595e+12,3F5E4A29A6950DC675BDC99803985115D1F41B1F20F276BADA35FD4F47B9E84C,5,1267
1.737893542606e+12,7124E354FE2B5922B847BD34D7E5504BE533B5819AA6395A0F510B1640704E03,4,1268
1.737893542681e+12,5ADE9DEE7F527147D3E01286F72E1B264B61D4469D6BB948E0BC99B8508ACE92,5,1269
1.737893542597e+12,AEB437B0F46140921E2F9672E12F76A9A34D5B4D9120C3FE765B632B8E697CFB,5,1270
1.737893542558e+12,2F9057F55E99C75362540287188AC30BB39A2CFD6888D9C0782609E7D3D61CE2,5,1271
1.737893542568e+12,9FE4ED9D524CB95F6152DACEC971DE103E526F84F8817A52BC80E199F44B9C92,4,1272
1.73789354265e+12,E3590C64AF819BE5B9133B86777BB9FC8FA85145E083704BBAF2D7638DE5C68D,5,1273
1.737893542494e+12,4943871BE9B549C5CD8C981B8EBB4350B6CAC645A5373F45725D2CEF58C34ED5,5,1274
1.737893542582e+12,BE78FB5EC866D8455C836F9996E68BC30BA8BF8CDA70AC1F97E22E901DE73FFD,5,1275
1.737893542493e+12,0DD9953FECE81EEC07393B6610E91F910FD504B90047CB946213E090B08C8B62,4,1276
1.737893542528e+12,63B9000927722D07CE2C972AB676E7C1A42C99DCEF70286D93A18F7E7712E2F0,5,1277
1.737893542446e+12,7288EC382D48B8142BD4DA06CD425FCD5B41508D7D4BD76B9EA8A35BF51FDC66,5,1278
1.73789354252e+12,511DEC5DF6953B9880A8B04F7931D7E4AC95C84053AD755C621CB91554B0B00B,5,1279
1.737893542507e+12,5B8A337DE2012E3A70561F9FAEF95A8FA99E30D757A46C562033A95FEE39082E,4,1280
1.737893542581e+12,D16BA0C0D9E32CC7BE550D3F220ED9A52F3605E0999D5B4CCB5D08EC56C17DBC,5,1281
1.737893542502e+12,BF3BB39F2F4582D23B48D354222F2863CB5B962C75856F91F153055979E185FB,5,1282
1.737893542486e+12,43291ECBAAAF4C057E5AB3F2E69DE672D18CD010549665BECCF1212C5F4D4D6C,5,1283
1.737893542515e+12,0EC438874CF4011450CD636AA4FDCEA17F4CB42295A56C4D1241AEDD06BFE781,4,1284
1.737893542616e+12,EE2EC9CE0511A9A60F4F8186C808FE2975718BD359496AC5E0A82099DA1AF728,5,1285
1.737893542531e+12,BDAD7B7A0BD2BAFD87DA55657840614935731E6ACD23634A0FF560283E38EF20,5,1286
1.737893542484e+12,238EF1A3551EBAA0763FA690EC9882A0360D4BFD46D478F5EC47D51E2F478163,5,1287
1.737893542638e+12,1220AA5B577D881DEB97D9EA936DAE7907A58F1C1887FF1DE57ADF520C371884,4,1288
1.737893542564e+12,A25C62E263E539DE856DE98445B29D5E78FD550B5B7D67ABE696575A744E0423,5,1289
1.73789354242e+12,0328E9B692049CEFD3D1E968CBD424B0CBBC545B8D5B218A5191ED7624A93E2B,5,1290
1.737893542439e+12,E1408028BFBC2B3CEDAC5B0A2BE3D7971AE89DFDCF7AF391C8D3CCA5D12A3438,5,1291
1.737893542509e+12,D1D152A8C9108F1DA6204B3392A06DF3755A15EB281F57104BD33AA24BFC3B33,4,1292
1.73789354251e+12,B3DCEB0624C09C3A2203811ED87CA17EE22796499E90EB49D5B1DEF2080AAB3E,5,1293
1.737893542478e+12,6ED8BDB1232A7C55F7784CEBF8BC90C7100A1254E8C7F0065EC002B14CD8C4BB,5,1294
1.737893542466e+12,A73AEDD68CBABAC952EC934631DD722A838BD653028D39F7AFEF260AD6B63BED,5,1295
1.737893542564e+12,EC7C03B4C1516E9ADA8B053D9CBE403E696D5F5E1C469B59344E500E848E2933,4,1296
1.73789354253e+12,12089A57A9127120B697029AEE24BF05023AB883E660513E8AF11685CA0D6D79,5,1297
1.73789354259e+12,7267AD13AADB5987524DA65F20A7BAD1026939B1204B982F12161A10749A5A3A,5,1298
1.737893542598e+12,A54F4C37CD533B46EF63AFB53FF2748C30B802463C7E868D30BB55654A92D3E2,5,1299
1.73789354256e+12,088C64263500780BD4C51F60DEA9AC20B009289F082811DC25BA788CB8513019,4,1300
1.737893542477e+12,8217AA04B86D454666CA6C91BCB8233187D142339931457D5150CFEB42046624,5,1301
1.737893542486e+12,811165F9334324EFAB52697AFE4365D0FBB000D85E9E8069A8CC8BB4FA627AE2,5,1302
1.73789354246e+12,31D75DE07F422CF1D1903BEA347273A1E83CC1A10244FD397F31073A549E1ADE,5,1303
1.737893542587e+12,3DB70E41C55A152677BED7F0212EA579B434132ADBE1B6DEAC20EBBD0216A516,4,1304
1.737893542546e+12,8DFC5287F0B9C01E118F0FF226780FDF2ED75D2E928C57DD0FFF7ADC73F92AA8,5,1305
1.7378935425e+12,7DAAD04CC501636CEB802B71A8D7E059D28FF705A086DF4FBAFAC77EEEA9729C,5,1306
1.737893542575e+12,409C1F8308B5F525A2F59E0432984C9C4CADFB77C462EF1994A4FA3A5912E024,5,1307
1.737893542622e+12,F3224530BB06002CD46933F544459893A9253282D87427C925F90387F9B158B9,4,1308
1.737893542649e+12,8827B20C2B3FF4E97C70C9B580C646FD14E260E21022A87D4769C3F22DA2FA77,5,1309
1.737893542602e+12,6F54318C8F67F27D0DCA90AE7674794DB94B161BCF4961FD96017BB9A38ECAB0,5,1310
1.737893542582e+12,916984B9CAEC39D38C584B05114D86FB8F022596731E79BFE0CEC403766042FB,5,1311
1.737893542466e+12,69BF47A8DD1569D6F20C5B6DE8CDC8602556474A9D9D2DC9850D2EE465424652,4,1312
1.737893542465e+12,B20EFDC344753628639D7EFDF80AFB5F6CAA452E5CD2210882952BB8B5C166CF,5,1313
1.737893542427e+12,3D473A6968ADFD7CFDD6A25428C6AAC32F570B115D89189ADEAE03B192FBD5F1,5,1314
1.737893542488e+12,2C05B203CE2D251E7B17FC95E65D461889B6EF775B8D870B04CE72F86C366E2B,5,1315
1.737893542524e+12,181C2DD0F7D2D5139E59B0E985F65B5367164DF6ECF4C74022AB536D7C4E7A28,4,1316
1.737893542554e+12,E155BB782E1C25CDD70679DA81319A5917DFF159736F80932E5B1B3B3A3B05E0,5,1317
1.737893542613e+12,69BABE5E63C7E26FC5661F6554DC86F35B9192125C7B5ADF9039D2A1C3AE74B0,5,1318
1.737893542568e+12,29623CB99D30603F2C0A309D83554C91366442F3F505DD1EB9236C27D4617827,5,1319
1.737893542589e+12,F73234090ADBC9C87C892F9F46E6E1B64A50E27DD9F9CCC77959638CDB3A0AFD,4,1320
1.737893542429e+12,98EC911590507066B7B3CAA572BB0A74A103655366989998878A99A4DACBF847,5,1321
1.737893542473e+12,D3B412BA7B1B204793D964C3CDC3F4E6B38AD1E84C64D99D1C6933B9F7F78DF1,5,1322
1.737893542429e+12,AD64957665535098FE3106FAFC6BA656BC35EE45985A6C6CEB93F67A82AEF705,5,1323
1.73789354243e+12,F2DD905ABF2C5DDF17ADDA03E9A1B68EECC57D22AFF332D948F1CB3EF69232BC,4,1324
1.737893542446e+12,E33101F9D38C9548862C76A63ACEDAAA1C0CADF17B513B598B01729C3A07C05C,5,1325
1.737893542487e+12,7DB5522311FA342AD379EA05B0E8CA734423846AB24B57C244FE260D1D4E9819,5,1326
1.737893542444e+12,41E1B433A6B57D90E2EFB844612A840F7602CB49B3B218827BAB33B6C6A98E61,5,1327
1.73789354245e+12,B5ACE649DAF49F5BF8D6ADFE282F8ED09075D0E3A76A656E6F6634AFA89AAA7F,4,1328
1.737893542611e+12,3F64009CF4F0BC06666312530019D427660E1B6D5AD286ABD53DAED6B1D882AE,5,1329
1.737893542617e+12,C87A783289D7DFC78756168953FADE6A90546A6B86A3DB82F6AFBBF4F2B776AA,5,1330
1.737893542598e+12,8C9F418F8CB07BE88A667C0146134D818CD583EF2E9C61CE33B1F20DD1AC9055,5,1331
1.737893542542e+12,4AD6F09BC8D8E9E75199CD6254F57AA51ED5EC1715B10C66DF4C23AA616B253F,4,1332
1.73789354255e+12,AE3D88AE01A9C8D82228C8D1F2DDD4CDE97A3385FD906C24CB4CD40E533C6093,5,1333
1.737893542568e+12,AF3E813F2405F2A4FFEF3CF50ACB75C7CE5B18AB64D6EBBCFF3794A2AC429DC2,5,1334
1.737893542584e+12,6C51155D0CAC83E0AC6F388B26CC76970DF88E6D30AA64676F9DDE7616821AE9,5,1335
1.737893542577e+12,2C8EAF08CC9572006DA5C96B965E5629F25F08B371CA13B377A9BCA2E2E810A2,4,1336
1.737893542688e+12,27D0BD6153F4B81D8DC8328C9B47188C10B66D76F2412F03F9E7EE8D47ED87E8,5,1337
1.737893542569e+12,C45E9B2CE91EDAA91AD4AA83D309F756F2A217423889B93D09CAF2A829C2B0D8,5,1338
1.737893542543e+12,E520042216EAC007B51EBEA8A42F9CCEC37182DB19FAA1D4C749A5302C6ABA59,5,1339
1.737893542492e+12,9C51442F118543FD7F6ACF8376D81BA0F88F105FFB2DB05360252A0598927D53,4,1340
1.737893542679e+12,7D38BA32F6694D61BCC7D09538B11A9C559DE4E22C76BFCEC06AF0C016ECADD5,5,1341
1.737893542599e+12,213CA5CCD7C524633898582D6CA7C417EEDE87113E2DE7255ECA4F4FB206A406,5,1342
1.737893542517e+12,C50D61214064B2BFC58A25092E295689375F92CB97E742E59A6814618524A075,5,1343
1.737893542471e+12,EFB9F739396A1F0D87A2F0A248118780D1C9B7C977C25E2B52D6BAAD84044FAC,4,1344
1.737893542508e+12,51814CC2DA7BA0376B34A9B1C07F6DB7E36A30588BBB172345B51B1B792D008F,5,1345
1.737893542518e+12,9960675FAE1E91E49DDC473B41479C5E63C96C811C96D76858BC533E66461356,5,1346
1.737893542494e+12,32C488E76F7F4F9750B9863687BEA3FE03C65ECF2CD9962DD3DA5F39728C992C,5,1347
1.737893542576e+12,8F00B490203A2C5F50F13C5A1ED613E26F6E0208839908B4563F8D9A70F50585,4,1348
1.737893542621e+12,6818C293425AE459AC159B5AC9D72D7F72B5AE2331579D5CB4F992A5E616FCE0,5,1349
1.737893542499e+12,2BC3CE155C7634258AE10347DBD6F1127ED69A39A367B653F001C443299A8992,5,1350
1.737893542579e+12,D55D88381663D8D6C3C49F4A34E39332E1F049EA661D66FA72ED26E586F83EA6,5,1351
1.737893542514e+12,EE1CF84CF558281B70407E2FBE19DDC68197E81BFCA3A32718C31BF07E73DCC9,4,1352
1.73789354258e+12,E8B8EDCC7F9B4668423E7A3B3B84AEB12E10E826F42A44D9893A730246EF7F4E,5,1353
1.737893542624e+12,C67F17EDAE8D066D2AC6B3623CFFF3BC5A1F2A69FA4F09517F10C683B578B005,5,1354
1.73789354253e+12,55A3788EDE5B9D61C8078BA9AA4D0AB5FE84B893E4AF5EA64D02EC43E0C8468D,5,1355
1.737893542614e+12,E42C52D09E623528D2DBD0EDFAB939382C67B8299C39F7152103943843B9D813,4,1356
1.7378935425e+12,84C7DFD98954350A950623913922D6C82700232AA3C39188E5923D01A91B1C37,5,1357
1.737893542506e+12,45EB1D042EE37502AC3417CAD937AF735465F9B45BE23BBF13CA63AAB42460CC,5,1358
1.737893542441e+12,CFD0531DBF2D7AA872984E64FA9431A52A1BDEA4C3FA7EE2C1B54CF739450125,5,1359
1.737893542532e+12,EE2B21DA1C0120FB489A5329C86C751A04D655BA7DC14C1657BA125C3DD529FD,4,1360
1.73789354252e+12,771B8B090925D03AE400DC649060F89F6D217E56AE0718F654F7BFC68CD2D411,5,1361
1.737893542495e+12,8205B3E6FDC0D0F85F184B127BD6797585E4C23B1E98C3DC798DB1C2F0396B7C,5,1362
1.737893542496e+12,194539AAF2FA214F769FD7FF9277199D7E415B0AE899EBC2441F1EE0512563A7,5,1363
1.737893542496e+12,EC9A9F32AB37E854B1BC23FEA2E68831AAF4FB3F43B228844588DBF559D31248,4,1364
1.737893542416e+12,2B5ADFFE34328F31329060EB31109A2ABCCEB439346FA66001F36951FD69AEFC,5,1365
1.737893542536e+12,2255980CBAE95B8DB1519ACC02E3EECF8F81C1E173F77546AB0D4287C8AACAA6,5,1366
1.737893542491e+12,7749E0B3996E166A51EEF5F364895793A71A93B739052369227962AFA638277A,5,1367
1.737893542539e+12,0BB0204F180E32B974431AC7491875E900D9B0677D8DD109914A9235098EC246,4,1368
1.737893542542e+12,8C54227C1921E0DBD050BCF4A2A929A555B95C32B21149680DF9CBDC2A07B633,5,1369
1.737893542578e+12,7049C90A11FB9C7E31B4B92986E8020E385E37ACD6AC73DFA275964B630F06D8,5,1370
1.737893542594e+12,9B3EEB5C33296D3E3ACC9C74BB436D5EBF331150C62851253EA657083EF3DD43,5,1371
1.73789354255e+12,23926E9402F1B1D03683EB23706F2B4D259A49B338FBA49875A6D1AF5C1986F0,4,1372
1.737893542515e+12,AF1C3C13EC47860453BE5168BC34C790BDDB9FCEB466F808B091E2DAFD47896A,5,1373
1.737893542534e+12,68A84F53A3E9F35A7D43F72B994D0A65B6D8239E66B0E58B8A18C432FA9E2744,5,1374
1.737893542465e+12,B1221AB48F42E00D4F699D1D9E64B3CCCE375F1FDC4DB33CCB43392EA4FD83D5,5,1375
1.737893542455e+12,C3B09F98FA73C6A523349ECD2DE0DAABDED2E3E3573B572353F953777923094D,4,1376
1.737893542586e+12,2DA92E3DB1AAD95BA3BCB57C959335BA7A16D80D1D7B01B7A61998CFA9E7F78D,5,1377
1.737893542491e+12,523FCE16F05C8D3247325F00A14AE171DA2852561C8E7E2EA5981A62B3413720,5,1378
1.73789354258e+12,7E77CCAEF9C47EBB00F40ECBCCBBE21BD553E12756DC4EA6CD130F611B8E4E86,5,1379
1.737893542611e+12,9F90957444115E26640DAAD5BDBCC477883ED8253ADA0F9F73512FDC6E9B11EA,4,1380
1.737893542647e+12,A75D8210BEBC40E4311AAB0226E6B4111F05873AFA745E138D2D4F7D3BD8C25F,5,1381
1.737893542547e+12,D952DD7398BDC718838FC3E3D8BB54B3E2B3660C1E08DAFFCFD2F0A9702FE413,5,1382
1.737893542587e+12,9A329B374E9E4B6FA40EB9D0A6BD4A54299AB885402EBF02791E10510D5BF2C0,5,1383
1.737893542604e+12,A536CE4F3C38806BA79A7B43C7861105A8353939EE5B86197DD0EBCC018D58B0,4,1384
1.73789354264e+12,19B3B0F37A69C8EC573FF0B3A56FBE540499F7D58E21D23D6E8C6BEFEFE08065,5,1385
1.737893542551e+12,842D547D674B3EDF5A66101348E7A43C8EEE7F41AB4EC7E1EF96DBF67389A9BA,5,1386
1.737893542489e+12,219A5EB67EF0796F90FBDC91D6C08E22350E35D63EC35D2EA324B0EB04B90A4F,5,1387
1.737893542513e+12,3424F6B4B61E8A48E54773D06BB549EC6703846309C7FB245E409D0B0BE84E62,4,1388
1.737893542458e+12,DF518BF72EBBCA1B3DB54DA2AE1C1F62965D684FFB3F8718117A780E256230B1,5,1389
1.737893542556e+12,592B5ECEA3F5080CEEEDDEC572C19A9C482F418D8662C52B49F92CB7D8994C0A,5,1390
1.737893542481e+12,029BD837D608BE2D85ECE1A4E52D21CD7CE0A243927052BB51EE16B470831C3B,5,1391
1.737893542503e+12,2315F78CBA4AF50560AEEE513A1707DE5C0604C67E2645F3D87C6B92BAEF0EC3,4,1392
1.737893542517e+12,4218004376B9351407EC07D34BFEAFB7EF297724D2B1DCA955E0D53998CFC55F,5,1393
1.737893542474e+12,A493602AA6E766EA78EE28610C265A1AEECB5789C3F0A494AC0445784252B97D,5,1394
1.737893542449e+12,6CBD31DD9F663CCB1AD7876BB252CB2259FB7927F8FC81F535A875D8210FF42A,5,1395
1.737893542536e+12,03C60D6141DA836BDCC1F5D77326A4480F084026E565921FA8A01D769400BF0E,4,1396
1.737893542518e+12,4BBD1D757EECF67FB99024984E563FC5BA40C983E7911A7EF536CF21CB70C0B2,5,1397
1.73789354257e+12,A4105308D30733425EF64411AFDE577D5B5ED1E7E42B63A55D2B081CB9165D19,5,1398
1.737893542472e+12,6A3BD47C0E2D93FC12C889D4239A0E8E5D6C6EF533A47745CAB8E4B4560DBBDD,5,1399
1.737893542505e+12,BC0C97FF122FE72713B0EC3B8447787241D21653D1B75CB9DC70CBE88DFE136B,4,1400
1.737893542693e+12,353DC8CEE0EA07684E67262440A30CB4CF58DF591D368B588DD31008E4433528,5,1401
1.737893542517e+12,7AAB4B97466707B7B1C4A317A45D29AD3BEE93C5BF2939CBBF32F02EC86C0D6C,5,1402
1.737893542487e+12,50C62587174B29FA7477DBE0BC4FF088F898F63134785B788CC8431A060F0D18,5,1403
1.737893542519e+12,B049A42B89810DFCA09EA39BD22F944D95454EF14DE7018E98B6D49041E9E822,4,1404
1.737893542676e+12,519D5337583273C74B45C1021E1BFF892BBB3E9840D46711A7C6991C970D869B,5,1405
1.737893542601e+12,9EAEA251F60FD8DEE08060376332B76BB51820E57628F37CCE7DC272F4E10410,5,1406
1.737893542581e+12,E3D5B905F990C0C13C296B0A32DF12A3970573E6230DE8C92610D982D8A17854,5,1407
1.737893542601e+12,EC6BD7704EC14FB2C052ADE39043E743060EE292C86984F73B77ABFA80C425D7,4,1408
1.737893542566e+12,47D9868231AA8134435719E3683E470A05AD9D370025752D3B5C6A50644F9137,5,1409
1.737893542607e+12,A0D3A43C928B7334BEC719F7ADEA3280BCFDC03BD82ADDD24E4A7EF47F8FF55A,5,1410
1.737893542597e+12,99C906F2D366EF0A4D9E3E5939F996B69D592D384AD5D1D388CD3E1BC46597AB,5,1411
1.737893542595e+12,8DF4A8FECA877D573F1A64030FB555B5B96E25543508F40187EC70FEF8F29871,4,1412
1.737893542659e+12,9BB818EAA83F29008B9D2A00EEF2BBBE972E604D35AA90E033F26A6076F1BD4E,5,1413
1.737893542621e+12,E7D1F7879762C4CE5144E868FFEC4A1231BF02110D9ACBFCFC5771DBF109E630,5,1414
1.737893542549e+12,6AAF3E5ADDB3303EAA702487A7DDCF5278C64671D55D8E6CC5D8984E040D0C0C,5,1415
1.737893542637e+12,E5AD4D862DEBC88A6094A90F043BAB337E860A64C1DE6BB3C563E342F06AEA69,4,1416
1.737893542607e+12,AF19413286742F6476512FAFDAE0EC1CAFE82AA4D0CA41A4D070B2269E572304,5,1417
1.737893542557e+12,4FBF31E79FDCA572E3821BE0B4116A8A8D0E9F5EBA1E0CDB68DA3159337A1F5A,5,1418
1.73789354255e+12,4C6536D9CA2CED338BF6275E08191FB9120C78F9361A688EB618EF9D9B0E76C3,5,1419
1.737893542565e+12,6647D9989FD08545C4EC21C46325DA7990D28643EBDF17251F2093C2DCA08798,4,1420
1.737893542572e+12,B01C516DD5B43A376410F82CA5E0B6F2AE8BFE24A2E9B7A9969DCAC1190C2E66,5,1421
1.737893542585e+12,1619F9433A09A7C96DF38B688516F2E1AEFBE71E04C27A473DFC6FE23DE350CB,5,1422
1.73789354256e+12,6A0705DEE79A414C40684BE9E7E948A944774CB6F93F891079967F29BCC02FEC,5,1423
1.737893542529e+12,40B4CD821E4009D1338780D02526160FE26D34C7ACF786B1F11D3CF4DCE7E82C,4,1424
1.737893542614e+12,E8415EEA9797ADB84E6CE57FC6AAFB416FC5DFAC092B24108209BE06C101D978,5,1425
1.737893542606e+12,874BB25F4B0EE60B6AF0676A6CD6110031C2FC7C651169B68720D8BAB4F8E5C9,5,1426
1.7378935426e+12,932C7EF4E1C9A41F4505AB6CDE712C3C0271A801DEC3704088E97055C9A00E7D,5,1427
1.737893542612e+12,2EF87396346AAC073D527DA2CBD5E6278BAF1C592088CEF8A56BF4C1AF863013,4,1428
1.737893542634e+12,A33EF018BFBD1787E66843D981851CC99391E6C93D82BCAAF1E529B8B57E7D18,5,1429
1.737893542543e+12,52C37620D87315232A3A2F39F51BDA1A9D962F01104FB0706493D41DEF51C74E,5,1430
1.737893542528e+12,4C4723271E02320A05B59654C408F1EDC4190DBEEDAA125DC48823F9238BAE13,5,1431
1.737893542592e+12,E945091C94BDCF602A137FE09BEF5EBEE7BDB36C13335521396EAAB934D832CD,4,1432
1.737893542684e+12,C01B749A2EA523BA253CABC2D812B84F48A0A6D2587BE793446294CD2B5456B0,5,1433
1.737893542552e+12,07CA7765C95C6A6F8C7535291100C90A39219AA6AF5CA5077E2BF40C9B04618F,5,1434
1.737893542606e+12,C904CDA1EC2F32F36A64A7B4DAD0CDEC8B286D69DC80A72F1F5BB19AE4595889,5,1435
1.737893542544e+12,4951E9E8B68BF7721B4626F04377F4C78418C4246E25DBED62E24916A0621F87,4,1436
1.737893542605e+12,CD59D6A6C014ACE275355AFCB082721CC51C6E9900B11A86EE92AE5166501A28,5,1437
1.737893542558e+12,AF039AAFE7969EA010F86ED88E9705ED83442405E93BFC3989E71EF3A9849D63,5,1438
1.737893542518e+12,79867DE4EFB3803622C0A340743A8D84839544508ABC8142CE2BA57FF7D3D6E0,5,1439
1.737893542578e+12,D1505FAC43A9CD4745214CFE9000F6743C32CBF31181CC6F33B35240BE73FADE,4,1440
1.737893542639e+12,8E9ED90F77888F55859196B71BC00C4786515E76271B429C4E8E81B9A10ED943,5,1441
1.737893542583e+12,A5FBF55E6016D2C5C3C7B9E201203EC30F06E68C1233F1A0DCB8EA9CC45E71D3,5,1442
1.737893542567e+12,D4F699AF6151D25CCC51FEAF2795842B5BD675E10F7DA02B0DCF8D855D420140,5,1443
1.73789354249e+12,C58648BD8E4727ADC6D32538F279474A4D6B67C3373EE7BECBA7B750BD6F8F15,4,1444
1.737893542685e+12,D2FE22FD1A6BE807EC4DBACA102983EF2422E22D5E69498390D5A84CFFAAA686,5,1445
1.737893542622e+12,C61E571A41FAA8F90BCA3DF1B7199B83155987EEC3A00E23BF3A55F952AE71D1,5,1446
1.737893542538e+12,CFC3C85C6405CA961189FBDAE1767A92B5F35CF6C6078247A28179F262462304,5,1447
1.737893542581e+12,4ED1295051AF3C10ED187DF11B112F9434A11DC28FF00FFA87B9C80026B89432,4,1448
1.737893542703e+12,3FE48702D10B9004BF3BE4AE39CEE7C06FB62436CB7C406D85C5F89F61A129C4,5,1449
1.737893542588e+12,8189F43793F59D3564BC5F2AE94C6B87B33C41A914C653949848D2315C41C5D7,5,1450
1.737893542596e+12,DD127344B1D6031159F79A6A045DBFDC36CDE79CDA8429480124919F649C272F,5,1451
1.737893542562e+12,706DCEB5FD1A704860F7976AD8ADD54899B77FA84AE62788AC6FBE96AE6582F5,4,1452
1.737893542663e+12,FB47A95CE9A68F867C228486FCEF21A98FB5D741B3275D80E31DCD447A5040B9,5,1453
1.737893542601e+12,229AA5876D692CA5C860A73508B7F1F5D8FFF4814458143500554D8696B13CB3,5,1454
1.737893542577e+12,D38475C9F7A1666D1E2A9F2C36A83BCD5A443EE7E60B928C8978C26C2FED2660,5,1455
1.737893542631e+12,CF4270A986E2219D7D2A9867085A9091C57C687BCA852D9A97A500EE16D50289,4,1456
1.737893542571e+12,927B5A85D07C62BC25171C71471C7FDD3BC718C023DDBBE01342913E2480FD53,5,1457
1.737893542586e+12,79ADF8DA1B1D6EC21ED6041B269C26D09178E5DB1C4C48767AD0810EE2FEDC20,5,1458
1.737893542563e+12,74E64ADAC857C00C74F851CF7926C479B4E58BE177073870BE94B1D30929CD0D,5,1459
1.737893542566e+12,221F9B20EC64F2B5402C9A66CAB7B033BD0229FF1251A27C66EF9E575430D348,4,1460
1.737893542654e+12,2149AF5C33D6DCA7FC7C297DFF23527D54DB714DF461EBFF2DD5AB08EFDD3347,5,1461
1.737893542575e+12,D9DA502774F6D11CD7F4511D60EFD9E02B349D60C66B419C4D701794CCDD868F,5,1462
1.737893542603e+12,B4D11451D44242D71DD8B0CB3036F8264A525F8CCE8538F47AAF502E67601ABF,5,1463
1.737893542558e+12,38DC59934EA15372B63BE6F0896119B318771357A4226366EECF720AB0D7AC4F,4,1464
1.737893542628e+12,C4AC013ADF4A668E48E756DD4D7218FC6A8908CC45BC46237A9B6D3F063155A5,5,1465
1.737893542587e+12,A5351143273BEBC44A65ED2C081CF5B151A8DE90BFD62E14C0656749A1E99171,5,1466
1.737893542592e+12,67735149DADD14CF4F942537F05AD77060FFDA020F3A4AE74AB0EB91CC8329CD,5,1467
1.737893542627e+12,BD0256962B407AA8653BE9366DC81444F438582DD64569FB7AF9BF80BC8460EE,4,1468
1.737893542668e+12,C57E7BCDB96336820547931E43A4ACBC6B6581C1E533E987F4A0EE66A2A4673F,5,1469
1.737893542592e+12,E6A87D804C5D0AF89CC3A110C831B7CF584468423C79BA77F3585D9EECE07EDE,5,1470
1.737893542564e+12,1D8BC1A21DE30919EED4ECC522116D102B81CF1FD5B973CF6A5560EB26760C0D,5,1471
1.73789354262e+12,BF3DFA165F6152EAC2590AEAF40E022ECBC4FB4BC3E45F5EF13707C599CA6489,4,1472
1.737893542584e+12,C9C966F5C38EA0CE52FBB20EB63D1BD023DAAFDE3FBCAF396C4DDC34C6861DCA,5,1473
1.737893542496e+12,84075ECB7A24A2E1D86265462AC572684A4AD3773BE834AFC1833D6A28D563ED,5,1474
1.737893542588e+12,95F5C6BC361421FC8787FC43C3AF7984F5EB30FA625088B86BFD450392D71E8D,5,1475
1.737893542598e+12,7102BDC80F0CB4FD2DE176C2D16F1B0C800FEAD6253CAFD8C1C88BF2189CBEEE,4,1476
1.73789354269e+12,989BA5779B31997301657DC526AF845981BCCDDF5E5CD67EEC822B1A85944469,5,1477
1.737893542584e+12,5373B98892824D431FEF0A75DF9A8AF37D81BE0142ACA717B445EA4E3BC693D3,5,1478
1.737893542545e+12,ADF3E9AFF04721F3D0B0CB667800FEE3358677ABF23F0783FEE9D61C17C5DE1B,5,1479
