timestamp,height,latency,txIdx
1.737801706963e+12,28,90930,2226
1.737801706964e+12,17,7392,2048
1.737801706964e+12,19,22989,1763
1.737801706964e+12,23,53874,1817
1.737801706964e+12,23,53874,1874
1.737801706965e+12,25,69125,1960
1.737801706965e+12,29,98279,1997
1.737801706966e+12,17,7390,1870
1.737801706966e+12,30,105815,2051
1.737801706966e+12,18,15132,2096
1.737801706967e+12,17,7389,1764
1.737801706968e+12,20,31092,2017
1.73780170697e+12,17,7386,1933
1.73780170697e+12,29,98274,1938
1.737801706971e+12,23,53867,2046
1.737801706971e+12,25,69119,2136
1.737801706971e+12,18,15127,2087
1.737801706972e+12,24,61572,1698
1.737801706972e+12,27,83551,1800
1.737801706973e+12,27,83550,1619
1.737801706973e+12,23,53865,1836
1.737801706973e+12,20,31087,1773
1.737801706975e+12,18,15123,1805
1.737801706975e+12,24,61569,1807
1.737801706975e+12,21,39297,1618
1.737801706976e+12,17,7380,1640
1.737801706977e+12,23,53861,1661
1.737801706977e+12,29,98267,1910
1.737801706978e+12,18,15120,1857
1.737801706979e+12,22,46224,1707
1.73780170698e+12,18,15118,1652
1.73780170698e+12,27,83543,2154
1.737801706981e+12,29,98263,1682
1.737801706982e+12,22,46221,2224
1.737801706982e+12,20,31078,2111
1.737801706983e+12,28,90910,1887
1.737801706983e+12,19,22970,2009
1.737801706983e+12,25,69107,2272
1.737801706984e+12,20,31076,1681
1.737801706984e+12,17,7372,2399
1.737801706986e+12,26,76445,1927
1.737801706987e+12,28,90906,2031
1.737801706987e+12,23,53851,1936
1.737801706988e+12,23,53850,2019
1.737801706988e+12,22,46215,2317
1.737801706989e+12,18,15109,2153
1.737801706989e+12,25,69101,1894
1.737801706992e+12,29,98252,1653
1.737801706992e+12,23,53846,1706
1.737801706993e+12,22,46210,1939
1.737801706993e+12,30,105788,2236
1.737801706994e+12,24,61550,2123
1.737801706994e+12,25,69096,1624
1.737801706995e+12,30,105786,2151
1.737801706995e+12,27,83528,1729
1.737801706997e+12,22,46206,1752
1.737801706997e+12,30,105784,1623
1.737801706998e+12,22,46205,1802
1.737801706999e+12,24,61545,1758
1.737801706999e+12,24,61545,1791
1.737801707e+12,30,105781,1912
1.737801707e+12,30,105781,1827
1.737801707002e+12,28,90891,2254
1.737801707003e+12,18,15095,1628
1.737801707003e+12,17,7353,1689
1.737801707005e+12,29,98239,1996
1.737801707005e+12,28,90888,2250
1.737801707005e+12,30,105776,1627
1.737801707006e+12,17,7350,1813
1.737801707006e+12,19,22947,1632
1.737801707006e+12,30,105775,2291
1.737801707007e+12,17,7349,1976
1.737801707008e+12,22,46195,2246
1.737801707009e+12,22,46194,1727
1.73780170701e+12,27,83513,2139
1.73780170701e+12,23,53828,1998
1.737801707012e+12,28,90881,1917
1.737801707015e+12,20,31045,1993
1.737801707016e+12,28,90877,2083
1.737801707016e+12,24,61528,2357
1.737801707017e+12,17,7339,1784
1.737801707017e+12,25,69073,2155
1.737801707018e+12,19,22935,2268
1.737801707018e+12,30,105763,1883
1.73780170702e+12,25,69070,1966
1.737801707021e+12,20,31039,2028
1.737801707021e+12,17,7335,1879
1.737801707022e+12,26,76409,1855
1.737801707024e+12,21,39248,1989
1.737801707024e+12,27,83499,1926
1.737801707025e+12,24,61519,2267
1.737801707026e+12,24,61518,1884
1.737801707026e+12,21,39246,2298
1.737801707026e+12,20,31034,1639
1.737801707027e+12,25,69063,2003
1.737801707027e+12,18,15071,1633
1.73780170703e+12,27,83493,1849
1.73780170703e+12,23,53808,1924
1.737801707031e+12,28,90862,1890
1.737801707031e+12,27,83492,1861
1.737801707033e+12,29,98211,1994
1.737801707034e+12,19,22919,1853
1.737801707034e+12,30,105747,1724
1.737801707035e+12,17,7321,1705
1.737801707035e+12,30,105746,1896
1.737801707036e+12,26,76395,2117
1.737801707036e+12,20,31024,1718
1.737801707037e+12,27,83486,2116
1.737801707037e+12,24,61507,1762
1.737801707038e+12,29,98206,1785
1.737801707038e+12,25,69052,2367
1.737801707038e+12,19,22915,2094
1.737801707039e+12,18,15059,1728
1.73780170704e+12,18,15058,2383
1.737801707041e+12,29,98203,2288
1.737801707042e+12,17,7314,1913
1.737801707043e+12,24,61501,1744
1.737801707045e+12,25,69045,2364
1.737801707047e+12,20,31013,1635
1.737801707048e+12,29,98196,2330
1.737801707049e+12,25,69041,2355
1.73780170705e+12,30,105731,1668
1.73780170705e+12,23,53788,2358
1.737801707051e+12,30,105730,1930
1.737801707051e+12,24,61493,1684
1.737801707053e+12,17,7303,2002
1.737801707054e+12,30,105727,1781
1.737801707055e+12,18,15043,1950
1.737801707055e+12,24,61489,2351
1.737801707055e+12,27,83468,1829
1.737801707056e+12,27,83467,1974
1.737801707057e+12,18,15041,1934
1.737801707058e+12,23,53780,1713
1.737801707059e+12,27,83464,1941
1.737801707061e+12,20,30999,2234
1.737801707062e+12,27,83461,2150
1.737801707062e+12,26,76369,2165
1.737801707063e+12,22,46140,2398
1.737801707063e+12,27,83460,1664
1.737801707064e+12,24,61480,2142
1.737801707064e+12,27,83459,1963
1.737801707065e+12,21,39207,2386
1.737801707066e+12,30,105715,1975
1.737801707066e+12,29,98178,2052
1.737801707066e+12,27,83457,1634
1.737801707067e+12,17,7289,2079
1.737801707068e+12,17,7288,1798
1.737801707068e+12,22,46135,1757
1.737801707069e+12,21,39203,1674
1.737801707069e+12,18,15029,1935
1.737801707069e+12,28,90824,1809
1.73780170707e+12,25,69020,2099
1.73780170707e+12,17,7286,2149
1.737801707071e+12,22,46132,2024
1.737801707071e+12,22,46132,2202
1.737801707071e+12,19,22882,2147
1.737801707072e+12,28,90821,1901
1.737801707072e+12,19,22881,1872
1.737801707072e+12,24,61472,1814
1.737801707073e+12,21,39199,1907
1.737801707073e+12,27,83450,1990
1.737801707074e+12,28,90819,1967
1.737801707075e+12,17,7281,2043
1.737801707076e+12,23,53762,2086
1.737801707076e+12,19,22877,1753
1.737801707077e+12,28,90816,1964
1.737801707077e+12,23,53761,2390
1.737801707077e+12,24,61467,1651
1.737801707078e+12,26,76353,2128
1.737801707078e+12,18,15020,1819
1.737801707078e+12,20,30982,1973
1.737801707079e+12,28,90814,2278
1.73780170708e+12,28,90813,2197
1.73780170708e+12,17,7276,2192
1.737801707081e+12,23,53757,1641
1.737801707081e+12,30,105700,2310
1.737801707083e+12,30,105698,1850
1.737801707083e+12,21,39189,1877
1.737801707083e+12,19,22870,2171
1.737801707084e+12,19,22869,1722
1.737801707085e+12,29,98159,1947
1.737801707085e+12,26,76346,1944
1.737801707086e+12,25,69004,1881
1.737801707087e+12,26,76344,2114
1.737801707087e+12,26,76344,2075
1.737801707088e+12,22,46115,2169
1.73780170709e+12,26,76341,1686
1.73780170709e+12,27,83433,2012
1.737801707091e+12,19,22862,1746
1.737801707091e+12,26,76340,1863
1.737801707091e+12,17,7265,1768
1.737801707091e+12,24,61453,1613
1.737801707093e+12,22,46110,2337
1.737801707093e+12,26,76338,2020
1.737801707094e+12,17,7262,1868
1.737801707095e+12,25,68995,1811
1.737801707097e+12,22,46106,1650
1.737801707098e+12,18,15000,1962
1.737801707099e+12,29,98145,2314
1.7378017071e+12,28,90793,2255
1.7378017071e+12,18,14998,2290
1.7378017071e+12,18,14998,2203
1.737801707101e+12,30,105680,1649
1.737801707101e+12,28,90792,2286
1.737801707101e+12,17,7255,2000
1.737801707102e+12,18,14996,2181
1.737801707103e+12,24,61441,2331
1.737801707104e+12,24,61440,1985
1.737801707104e+12,26,76327,2088
1.737801707104e+12,18,14994,2023
1.737801707105e+12,20,30955,1945
1.737801707106e+12,22,46097,1952
1.737801707107e+12,24,61437,2259
1.737801707107e+12,18,14991,2132
1.737801707108e+12,26,76323,2183
1.737801707109e+12,24,61435,2106
1.737801707109e+12,24,61435,1957
1.737801707109e+12,23,53729,2311
1.73780170711e+12,25,68980,1953
1.737801707111e+12,17,7245,1862
1.737801707112e+12,24,61432,1925
1.737801707112e+12,30,105669,2303
1.737801707113e+12,26,76318,1742
1.737801707114e+12,23,53724,2164
1.737801707115e+12,23,53723,1923
1.737801707116e+12,27,83407,1914
1.737801707116e+12,20,30944,1676
1.737801707117e+12,20,30943,2318
1.737801707117e+12,28,90776,1669
1.737801707119e+12,24,61425,2198
1.73780170712e+12,22,46083,2370
1.73780170712e+12,24,61424,1775
1.73780170712e+12,21,39152,2204
1.737801707121e+12,23,53717,2251
1.737801707122e+12,30,105659,2207
1.737801707122e+12,18,14976,1700
1.737801707123e+12,19,22830,2275
1.737801707124e+12,24,61420,2064
1.737801707125e+12,19,22828,1959
1.737801707126e+12,25,68964,1854
1.737801707126e+12,18,14972,2179
1.737801707127e+12,29,98117,1677
1.737801707128e+12,30,105653,2090
1.737801707128e+12,22,46075,1991
1.737801707129e+12,20,30931,1864
1.737801707129e+12,17,7227,2187
1.73780170713e+12,30,105651,1908
1.737801707131e+12,23,53707,1823
1.737801707134e+12,24,61410,2384
1.737801707134e+12,20,30926,2131
1.737801707135e+12,22,46068,1851
1.737801707135e+12,17,7221,1942
1.737801707135e+12,24,61409,2108
1.737801707135e+12,21,39137,1929
1.737801707136e+12,24,61408,1751
1.737801707136e+12,19,22817,2006
1.737801707137e+12,26,76294,2356
1.737801707137e+12,28,90756,2345
1.737801707139e+12,20,30921,2316
1.737801707139e+12,25,68951,2385
1.737801707141e+12,19,22812,2130
1.737801707142e+12,21,39130,1954
1.737801707143e+12,25,68947,2361
1.737801707143e+12,18,14955,2222
1.737801707144e+12,29,98100,2333
1.737801707144e+12,17,7212,2018
1.737801707145e+12,18,14953,2308
1.737801707146e+12,22,46057,2396
1.737801707146e+12,21,39126,2262
1.737801707147e+12,19,22806,2344
1.737801707149e+12,18,14949,2281
1.73780170715e+12,29,98094,2397
1.737801707154e+12,26,76277,2366
1.737801707154e+12,22,46049,2312
1.737801707157e+12,17,7199,1984
1.737801707157e+12,29,98087,2377
1.73780170716e+12,29,98084,2352
1.737801707161e+12,17,7195,2189
1.737801707164e+12,28,90729,2105
1.737801707171e+12,30,105610,2240
1.737801707171e+12,30,105610,2373
1.737801707172e+12,19,22781,2032
1.737801707173e+12,24,61371,1961
1.737801707173e+12,25,68917,2148
1.737801707176e+12,19,22777,2229
1.737801707177e+12,17,7179,1612
1.73780170718e+12,17,7176,2057
1.737801707182e+12,28,90711,2205
1.737801707184e+12,17,7172,2037
1.737801707188e+12,30,105593,2321
1.73780170719e+12,26,76241,2245
1.737801707193e+12,29,98051,2273
1.737801707918e+12,24,60626,2404
1.737801707925e+12,29,97319,2440
1.737801707927e+12,19,22026,2573
1.737801707932e+12,25,68158,2401
1.737801707927e+12,30,104854,2486
1.737801707933e+12,25,68157,2922
1.737801707927e+12,24,60617,2654
1.737801707933e+12,18,14165,2561
1.737801707933e+12,29,97311,2597
1.737801707933e+12,24,60611,2402
1.737801707928e+12,22,45275,2607
1.737801707939e+12,26,75492,2407
1.737801707939e+12,31,111904,2898
1.73780170794e+12,27,82583,2600
1.737801707941e+12,22,45262,2640
1.737801707941e+12,26,75490,3055
1.737801707943e+12,17,6413,3057
1.737801707945e+12,28,89948,2873
1.737801707945e+12,17,6411,3038
1.737801707947e+12,19,22006,2856
1.737801707948e+12,19,22005,2512
1.737801707949e+12,31,111894,2929
1.737801707949e+12,31,111894,2571
1.73780170795e+12,29,97294,2621
1.737801707951e+12,24,60593,2415
1.737801707952e+12,17,6404,2711
1.737801707953e+12,25,68137,2626
1.737801707954e+12,26,75477,2544
1.737801707955e+12,30,104826,2799
1.737801707956e+12,22,45247,2753
1.737801707956e+12,21,38316,2966
1.737801707956e+12,25,68134,2992
1.737801707958e+12,30,104823,2567
1.737801707958e+12,20,30102,2766
1.737801707959e+12,29,97285,2470
1.73780170796e+12,26,75471,2812
1.737801707961e+12,30,104820,2857
1.737801707962e+12,21,38310,2524
1.737801707963e+12,26,75468,2951
1.737801707963e+12,30,104818,2629
1.737801707964e+12,18,14134,2994
1.737801707966e+12,18,14132,2928
1.737801707966e+12,23,52872,2813
1.737801707967e+12,19,21986,2784
1.737801707967e+12,24,60577,2477
1.737801707967e+12,21,38305,2878
1.737801707968e+12,23,52870,2619
1.737801707969e+12,24,60575,2701
1.737801707969e+12,23,52869,2995
1.737801707969e+12,25,68121,2816
1.73780170797e+12,29,97274,2765
1.73780170797e+12,28,89923,2835
1.737801707972e+12,22,45231,2762
1.737801707972e+12,26,75459,2772
1.737801707972e+12,25,68118,2975
1.737801707974e+12,30,104807,2560
1.737801707975e+12,27,82548,2419
1.737801707976e+12,20,30084,2793
1.737801707976e+12,31,111867,2679
1.737801707977e+12,19,21976,3002
1.737801707978e+12,19,21975,2608
1.737801707978e+12,24,60566,2587
1.737801707978e+12,29,97266,2909
1.737801707979e+12,30,104802,2998
1.737801707979e+12,25,68111,2960
1.737801707979e+12,20,30081,3011
1.737801707981e+12,17,6375,2673
1.737801707983e+12,27,82540,2723
1.737801707983e+12,18,14115,2912
1.737801707985e+12,19,21968,2888
1.737801707987e+12,29,97257,2894
1.737801707988e+12,24,60556,2592
1.737801707988e+12,28,89905,2877
1.737801707988e+12,24,60556,2698
1.737801707989e+12,31,111854,2505
1.73780170799e+12,18,14108,2968
1.737801707991e+12,19,21962,2918
1.737801707992e+12,24,60552,2757
1.737801707992e+12,26,75439,2543
1.737801707993e+12,27,82530,2726
1.737801707993e+12,31,111850,2841
1.737801707994e+12,22,45209,2684
1.737801707994e+12,21,38278,3010
1.737801707995e+12,27,82528,2675
1.737801707996e+12,29,97248,2820
1.737801707997e+12,22,45206,2484
1.737801707997e+12,27,82526,2957
1.737801707999e+12,19,21954,2572
1.737801708e+12,29,97244,2511
1.737801708e+12,28,89893,2973
1.737801708e+12,26,75431,2744
1.737801708001e+12,31,111842,2789
1.737801708001e+12,24,60543,2588
1.737801708002e+12,22,45201,2984
1.737801708004e+12,24,60540,2811
1.737801708005e+12,19,21948,2713
1.737801708006e+12,20,30054,2562
1.737801708007e+12,29,97237,2777
1.737801708007e+12,22,45196,2890
1.737801708008e+12,20,30052,2783
1.737801708008e+12,23,52830,2860
1.73780170801e+12,18,14088,2818
1.737801708011e+12,22,45192,2937
1.737801708011e+12,23,52827,3172
1.737801708011e+12,31,111832,2959
1.737801708014e+12,23,52824,3072
1.737801708014e+12,26,75417,3142
1.737801708015e+12,18,14083,2493
1.737801708015e+12,31,111828,2734
1.737801708016e+12,27,82507,2693
1.737801708016e+12,30,104765,3016
1.737801708017e+12,18,14081,2531
1.737801708018e+12,22,45185,2576
1.737801708019e+12,25,68071,2488
1.73780170802e+12,30,104761,2417
1.73780170802e+12,23,52818,3062
1.73780170802e+12,22,45183,2780
1.737801708021e+12,20,30039,2533
1.737801708021e+12,19,21932,2490
1.737801708023e+12,26,75408,2491
1.737801708023e+12,26,75408,3170
1.737801708024e+12,19,21929,2677
1.737801708024e+12,24,60520,2547
1.737801708024e+12,21,38248,2846
1.737801708025e+12,22,45178,2889
1.737801708026e+12,17,6330,3178
1.737801708026e+12,22,45177,2737
1.737801708027e+12,19,21926,2854
1.737801708028e+12,29,97216,2569
1.737801708028e+12,18,14070,2720
1.737801708029e+12,17,6327,2782
1.737801708029e+12,19,21924,2721
1.737801708029e+12,22,45174,2847
1.73780170803e+12,17,6326,2476
1.73780170803e+12,31,111813,2735
1.737801708031e+12,30,104750,2457
1.737801708031e+12,17,6325,2579
1.737801708032e+12,24,60512,3162
1.737801708033e+12,25,68057,2868
1.737801708033e+12,27,82490,2751
1.737801708033e+12,26,75398,2702
1.737801708034e+12,30,104747,2716
1.737801708034e+12,26,75397,2941
1.737801708035e+12,23,52803,3001
1.737801708036e+12,23,52802,2923
1.737801708036e+12,31,111807,2500
1.737801708037e+12,23,52801,2883
1.737801708038e+12,25,68052,2501
1.737801708038e+12,27,82485,2724
1.737801708038e+12,30,104743,2586
1.737801708039e+12,25,68051,2515
1.737801708039e+12,24,60505,2861
1.737801708041e+12,21,38231,2625
1.737801708041e+12,17,6315,2463
1.737801708042e+12,26,75389,2536
1.737801708042e+12,20,30018,2509
1.737801708044e+12,24,60500,2492
1.737801708045e+12,25,68045,2648
1.737801708045e+12,22,45158,3050
1.737801708045e+12,28,89848,3029
1.737801708046e+12,26,75385,2527
1.737801708046e+12,25,68044,3126
1.737801708047e+12,24,60497,3133
1.737801708047e+12,17,6309,2615
1.737801708048e+12,17,6308,2814
1.737801708049e+12,27,82474,2502
1.737801708049e+12,25,68041,2940
1.73780170805e+12,20,30010,2462
1.737801708051e+12,25,68039,2408
1.737801708051e+12,30,104730,3166
1.737801708051e+12,21,38221,2771
1.737801708052e+12,24,60492,3181
1.737801708053e+12,17,6303,2603
1.737801708054e+12,17,6302,2641
1.737801708054e+12,27,82469,2662
1.737801708054e+12,19,21899,2632
1.737801708054e+12,27,82469,2703
1.737801708055e+12,28,89838,2797
1.737801708057e+12,20,30003,2436
1.737801708058e+12,26,75373,2829
1.737801708059e+12,25,68031,2650
1.73780170806e+12,30,104721,2432
1.737801708061e+12,18,14037,2539
1.737801708061e+12,26,75370,2658
1.737801708062e+12,25,68028,2525
1.737801708063e+12,24,60481,2507
1.737801708063e+12,26,75368,3082
1.737801708063e+12,25,68027,3049
1.737801708064e+12,26,75367,2663
1.737801708064e+12,19,21889,2606
1.737801708067e+12,18,14031,2596
1.737801708067e+12,21,38205,2435
1.737801708069e+12,25,68021,2763
1.737801708069e+12,21,38203,2842
1.737801708069e+12,20,29991,3076
1.73780170807e+12,21,38202,2848
1.737801708071e+12,24,60473,3102
1.737801708073e+12,19,21880,2921
1.737801708073e+12,27,82450,3196
1.737801708073e+12,30,104708,2738
1.737801708074e+12,28,89819,2838
1.737801708075e+12,24,60469,2599
1.737801708076e+12,27,82447,3056
1.737801708077e+12,28,89816,2725
1.737801708077e+12,26,75354,3007
1.73780170808e+12,22,45123,3100
1.737801708081e+12,20,29979,3150
1.737801708081e+12,18,14017,2785
1.737801708083e+12,18,14015,2513
1.737801708084e+12,31,111759,3197
1.737801708084e+12,17,6272,3110
1.737801708085e+12,31,111758,3080
1.737801708085e+12,20,29975,3047
1.737801708086e+12,22,45117,2788
1.737801708087e+12,21,38185,3165
1.737801708087e+12,21,38185,3138
1.737801708088e+12,27,82435,3164
1.737801708089e+12,26,75342,2690
1.73780170809e+12,23,52748,2802
1.737801708092e+12,17,6264,2605
1.737801708092e+12,27,82431,2450
1.737801708092e+12,17,6264,2423
1.737801708093e+12,17,6263,2739
1.737801708095e+12,19,21858,3037
1.737801708095e+12,30,104686,2551
1.737801708095e+12,20,29965,2618
1.737801708096e+12,29,97148,2664
1.737801708096e+12,17,6260,2593
1.737801708097e+12,31,111746,2958
1.737801708097e+12,28,89796,2552
1.737801708098e+12,19,21855,3127
1.737801708098e+12,28,89795,3184
1.737801708099e+12,24,60445,3065
1.737801708099e+12,30,104682,3179
1.7378017081e+12,26,75331,2453
1.7378017081e+12,25,67990,2631
1.737801708101e+12,26,75330,3058
1.737801708102e+12,21,38170,3039
1.737801708104e+12,29,97140,2736
1.737801708105e+12,18,13993,2682
1.737801708106e+12,24,60438,3177
1.737801708107e+12,18,13991,2609
1.737801708108e+12,27,82415,3104
1.737801708108e+12,29,97136,3187
1.737801708109e+12,27,82414,3064
1.73780170811e+12,24,60434,3167
1.73780170811e+12,20,29950,2537
1.737801708111e+12,29,97133,2541
1.737801708111e+12,26,75320,2803
1.737801708112e+12,25,67978,2506
1.737801708112e+12,22,45091,2416
1.737801708113e+12,29,97131,3163
1.737801708114e+12,28,89779,2489
1.737801708115e+12,20,29945,3152
1.737801708115e+12,25,67975,2495
1.737801708116e+12,17,6240,2557
1.737801708116e+12,22,45087,3156
1.737801708117e+12,17,6239,2832
1.737801708117e+12,20,29943,2697
1.737801708118e+12,18,13980,2575
1.737801708118e+12,20,29942,2590
1.737801708118e+12,20,29942,3109
1.73780170812e+12,31,111723,3112
1.73780170812e+12,23,52718,2661
1.73780170812e+12,17,6236,2987
1.737801708121e+12,26,75310,3013
1.737801708122e+12,22,45081,2761
1.737801708123e+12,17,6233,2637
1.737801708124e+12,23,52714,2800
1.737801708124e+12,25,67966,3122
1.737801708124e+12,19,21829,3129
1.737801708125e+12,28,89768,2750
1.737801708126e+12,29,97118,3113
1.737801708127e+12,28,89766,2479
1.737801708128e+12,22,45075,2689
1.737801708128e+12,25,67962,2884
1.737801708128e+12,22,45075,3149
1.737801708129e+12,19,21824,3075
1.737801708129e+12,19,21824,2886
1.73780170813e+12,26,75301,2839
1.73780170813e+12,21,38142,3189
1.737801708131e+12,27,82392,2748
1.737801708131e+12,26,75300,3123
1.737801708131e+12,26,75300,2714
1.737801708133e+12,18,13965,2710
1.737801708134e+12,19,21819,2950
1.737801708135e+12,26,75296,2899
1.737801708135e+12,31,111708,3021
1.737801708136e+12,29,97108,2458
1.737801708136e+12,30,104645,3192
1.737801708136e+12,31,111707,3195
1.737801708137e+12,25,67953,3153
1.737801708137e+12,27,82386,2718
1.737801708138e+12,18,13960,2837
1.737801708138e+12,31,111705,2425
1.737801708139e+12,29,97105,3060
1.737801708139e+12,19,21814,2633
1.737801708139e+12,22,45064,2699
1.73780170814e+12,29,97104,3088
1.73780170814e+12,19,21813,3141
1.73780170814e+12,23,52698,2741
1.737801708141e+12,28,89752,2635
1.737801708141e+12,26,75290,3044
1.737801708142e+12,19,21811,2775
1.737801708142e+12,31,111701,3089
1.737801708142e+12,17,6214,3120
1.737801708143e+12,25,67947,3005
1.737801708144e+12,18,13954,3043
1.737801708144e+12,31,111699,2840
1.737801708145e+12,26,75286,3111
1.737801708145e+12,26,75286,2448
1.737801708146e+12,22,45057,3033
1.737801708146e+12,22,45057,3118
1.737801708146e+12,17,6210,3135
1.737801708146e+12,19,21807,2804
1.737801708147e+12,26,75284,2530
1.737801708148e+12,22,45055,3161
1.737801708148e+12,21,38124,3105
1.737801708151e+12,29,97093,2773
1.737801708152e+12,17,6204,3071
1.737801708152e+12,27,82371,3004
1.737801708153e+12,22,45050,3160
1.737801708153e+12,20,29907,3117
1.737801708154e+12,19,21799,3121
1.737801708155e+12,21,38117,3053
1.737801708156e+12,17,6200,3073
1.737801708156e+12,24,60388,3085
1.737801708157e+12,27,82366,2696
1.737801708158e+12,30,104623,3097
1.737801708158e+12,18,13940,2580
1.737801708158e+12,17,6198,3157
1.737801708161e+12,31,111682,3023
1.737801708161e+12,28,89732,2614
1.737801708164e+12,29,97080,3155
1.737801708164e+12,21,38108,2520
1.737801708164e+12,18,13934,2694
1.737801708165e+12,22,45038,2828
1.737801708167e+12,22,45036,3030
1.737801708167e+12,25,67923,2427
1.737801708168e+12,26,75263,2655
1.737801708168e+12,19,21785,2916
1.737801708168e+12,18,13930,3106
1.73780170817e+12,23,52668,3090
1.737801708171e+12,28,89722,2864
1.737801708171e+12,28,89722,3031
1.737801708173e+12,18,13925,3131
1.737801708174e+12,28,89719,3034
1.737801708175e+12,30,104606,3146
1.737801708176e+12,30,104605,2442
1.737801708178e+12,27,82345,3042
1.737801708178e+12,25,67912,2704
1.737801708179e+12,17,6177,3191
1.737801708179e+12,19,21774,2688
1.737801708181e+12,27,82342,3014
1.737801708183e+12,25,67907,2566
1.737801708185e+12,28,89708,2730
1.737801708185e+12,23,52653,2428
1.737801708187e+12,21,38085,2538
1.737801708189e+12,18,13909,3154
1.737801708189e+12,22,45014,3132
1.73780170819e+12,28,89703,2870
1.737801708191e+12,31,111652,2754
1.737801708194e+12,21,38078,2915
1.737801708194e+12,31,111649,2974
1.737801708195e+12,20,29865,3143
1.737801708198e+12,18,13900,2926
1.737801708199e+12,20,29861,3054
1.737801708201e+12,30,104580,2927
1.737801708201e+12,27,82322,3098
1.737801708204e+12,24,60340,3074
1.737801708205e+12,29,97039,3079
1.737801708206e+12,30,104575,3099
1.737801708208e+12,17,6148,3086
1.737801708931e+12,24,59613,3580
1.737801708935e+12,20,29125,3668
1.737801708935e+12,22,44268,3202
1.737801708936e+12,26,74495,3221
1.737801708936e+12,31,110907,3256
1.737801708936e+12,30,103845,3217
1.737801708938e+12,20,29122,3226
1.737801708928e+12,23,51910,3206
1.73780170894e+12,29,96304,3376
1.73780170894e+12,22,44263,3750
1.737801708941e+12,30,103840,3293
1.737801708942e+12,27,81581,3760
1.737801708942e+12,19,21011,3362
1.737801708942e+12,23,51896,3339
1.737801708942e+12,22,44261,3510
1.737801708943e+12,27,81580,3560
1.737801708943e+12,23,51895,3321
1.737801708945e+12,20,29115,3978
1.737801708945e+12,27,81578,3227
1.737801708946e+12,28,88947,3356
1.737801708947e+12,19,21006,3201
1.737801708929e+12,18,13169,3255
1.737801708948e+12,20,29112,3716
1.737801708949e+12,31,110894,3203
1.737801708949e+12,20,29111,3228
1.73780170895e+12,18,13148,3218
1.737801708933e+12,28,88960,3285
1.73780170895e+12,26,74481,3881
1.73780170895e+12,28,88943,3344
1.737801708951e+12,22,44252,3251
1.737801708951e+12,29,96293,3485
1.737801708951e+12,25,67139,3794
1.737801708953e+12,23,51885,3377
1.737801708953e+12,23,51885,3411
1.737801708954e+12,24,59590,3706
1.737801708955e+12,25,67135,3765
1.737801708957e+12,20,29103,3335
1.737801708958e+12,18,13140,3709
1.737801708959e+12,25,67131,3635
1.737801708959e+12,25,67131,3598
1.73780170896e+12,23,51878,3597
1.73780170896e+12,28,88933,3627
1.737801708961e+12,17,5395,3444
1.737801708961e+12,17,5395,3269
1.737801708962e+12,25,67128,3368
1.737801708962e+12,29,96282,3603
1.737801708963e+12,18,13135,3537
1.737801708963e+12,25,67127,3360
1.737801708964e+12,25,67126,3224
1.737801708964e+12,31,110879,3225
1.737801708965e+12,17,5391,3522
1.737801708965e+12,30,103816,3747
1.737801708966e+12,29,96278,3343
1.737801708967e+12,19,20986,3666
1.737801708967e+12,30,103814,3685
1.737801708968e+12,19,20985,3639
1.737801708969e+12,19,20984,3633
1.737801708969e+12,29,96275,3354
1.73780170897e+12,18,13128,3249
1.73780170897e+12,25,67120,3594
1.737801708971e+12,18,13127,3559
1.737801708972e+12,21,37300,3646
1.737801708972e+12,31,110871,3336
1.737801708972e+12,30,103809,3241
1.737801708972e+12,30,103809,3427
1.737801708973e+12,28,88920,3500
1.737801708973e+12,18,13125,3602
1.737801708974e+12,23,51864,3287
1.737801708974e+12,19,20979,3796
1.737801708975e+12,27,81548,3270
1.737801708975e+12,20,29085,3455
1.737801708975e+12,26,74456,3309
1.737801708976e+12,22,44227,3341
1.737801708977e+12,25,67113,3308
1.737801708977e+12,29,96267,3545
1.737801708977e+12,22,44226,3583
1.737801708977e+12,22,44226,3482
1.737801708978e+12,24,59566,3440
1.737801708978e+12,28,88915,3533
1.737801708979e+12,31,110864,3762
1.73780170898e+12,30,103801,3501
1.73780170898e+12,18,13118,3519
1.73780170898e+12,23,51858,3466
1.737801708981e+12,22,44222,3542
1.737801708981e+12,24,59563,3555
1.737801708983e+12,24,59561,3442
1.737801708983e+12,23,51855,3496
1.737801708984e+12,22,44219,3746
1.737801708985e+12,28,88908,3357
1.737801708985e+12,26,74446,3616
1.737801708985e+12,21,37287,3611
1.737801708986e+12,17,5370,3744
1.737801708987e+12,30,103794,3535
1.737801708987e+12,18,13111,3549
1.737801708988e+12,26,74443,3294
1.737801708989e+12,21,37283,3526
1.73780170899e+12,22,44213,3801
1.73780170899e+12,30,103791,3696
1.737801708991e+12,27,81532,3652
1.737801708993e+12,18,13105,3498
1.737801708994e+12,17,5362,3588
1.737801708995e+12,26,74436,3649
1.737801708995e+12,23,51843,3244
1.737801708997e+12,19,20956,3596
1.737801708997e+12,21,37275,3316
1.737801708998e+12,19,20955,3446
1.737801708999e+12,28,88894,3361
1.737801709e+12,27,81523,3491
1.737801709002e+12,27,81521,3517
1.737801709002e+12,17,5354,3426
1.737801709002e+12,23,51836,3508
1.737801709004e+12,28,88889,3551
